CUENCA;LABEL;START_NODE;STOP_NODE;STARTPNT_X;STARTPNT_Y;ENDPNT_X;ENDPNT_Y;ORIGEN_DATO;MAXIMA_CAP;DIAMETRO;CAUDAL_MAX;REL_MAXCAP_CAUDALMAX;COTA_INV_INICIO;COTA_INV_FIN;SUMERGIDO1;SUMERGIDO2;IS_ACTIVE;LONGITUD;MATERIAL;TIPO_AGUA;TIPO_RED;ESTADO;PENDIENTE;CONDICION;COLECTOR;CRUCE;D_INT_PROY;text
LA DOCTORA;9075698;6061530;9075696;-75.6146008501;6.1509389304;-75.6145487394;6.1508823134;Levantamiento;32;250;14;43;1585.24;1585.21;1;1;True;8.51;Concrete;COMBINADAS;SECUNDARIA;OPERACION;0.0030;Actual;La Doctora;null;0;Diametro actual mm :250<br>Cota invert inicial m:1585.235<br>Cota invert inicial m:1585.211<br>Longitud m :8.51487294967<br>Pendiente  :0.003<br>Diam. interno proyectado mm :0
LA DOCTORA;6069172;6069166;6069127;-75.6228930634;6.1466871490;-75.6232140477;6.1470546787;Levantamiento;32;200;36;110;1599.35;1598.83;1;1;True;54.00;Concrete;RESIDUALES;SECUNDARIA;OPERACION;0.0100;Actual;La Doctora;null;0;Diametro actual mm :200<br>Cota invert inicial m:1599.349<br>Cota invert inicial m:1598.829<br>Longitud m :53.9957756677<br>Pendiente  :0.01<br>Diam. interno proyectado mm :0
LA DOCTORA;8705374;9213995;9213984;-75.6115300579;6.1372923199;-75.6116262792;6.1373911527;Levantamiento;33;200;0;1;1661.65;1661.50;0;0;True;15.26;Concrete;RESIDUALES;COLECTOR;OPERACION;0.0100;Actual;La Doctora;null;0;Diametro actual mm :200<br>Cota invert inicial m:1661.648<br>Cota invert inicial m:1661.496<br>Longitud m :15.2642357466<br>Pendiente  :0.01<br>Diam. interno proyectado mm :0
LA DOCTORA;6082900;6064214;6064256;-75.6178489878;6.1520575171;-75.6183230211;6.1515491382;Levantamiento a. arriba;34;190;-1;-1;1590.14;1589.07;0;0;False;76.92;Concrete;COMBINADAS;SECUNDARIA;OPERACION;0.0140;Actual;La Doctora;null;0;Diametro actual mm :190<br>Cota invert inicial m:1590.139<br>Cota invert inicial m:1589.068<br>Longitud m :76.9177017077<br>Pendiente  :0.014<br>Diam. interno proyectado mm :0
LA DOCTORA;9515389;8662814;9514306;-75.6135897662;6.1506495243;-75.6135873762;6.1507384128;Levantamiento;34;230;45;133;1582.10;1582.07;1;1;True;9.84;PVC;RESIDUALES;SECUNDARIA;OPERACION;0.0030;Actual;La Doctora;null;0;Diametro actual mm :230<br>Cota invert inicial m:1582.101<br>Cota invert inicial m:1582.071<br>Longitud m :9.83581930565<br>Pendiente  :0.003<br>Diam. interno proyectado mm :0
LA DOCTORA;6062070;6061957;6062068;-75.6132785120;6.1531578290;-75.6132848421;6.1531894245;Levantamiento;35;400;162;465;1575.34;1575.34;1;1;True;3.56;Concrete;COMBINADAS;SECUNDARIA;OPERACION;0.0000;Proyectada;La Escuela;null;0;Diametro actual mm :400<br>Cota invert inicial m:1575.342<br>Cota invert inicial m:1575.341<br>Longitud m :3.56445973055<br>Pendiente  :0<br>Diam. interno proyectado mm :0
LA DOCTORA;6069687;6069672;6065089;-75.6225323685;6.1476637289;-75.6221220229;6.1480239153;Levantamiento;35;200;39;110;1597.01;1596.31;1;1;True;60.42;Concrete;RESIDUALES;SECUNDARIA;OPERACION;0.0120;Actual;La Doctora;null;0;Diametro actual mm :200<br>Cota invert inicial m:1597.012<br>Cota invert inicial m:1596.314<br>Longitud m :60.424830669<br>Pendiente  :0.012<br>Diam. interno proyectado mm :0
LA DOCTORA;6069802;6069779;6069785;-75.6228728231;6.1488831818;-75.6226371299;6.1490667855;Levantamiento;35;200;46;131;1593.17;1592.78;1;1;True;33.07;Concrete;RESIDUALES;SECUNDARIA;OPERACION;0.0120;Actual;La Doctora;null;0;Diametro actual mm :200<br>Cota invert inicial m:1593.165<br>Cota invert inicial m:1592.781<br>Longitud m :33.0654981877<br>Pendiente  :0.012<br>Diam. interno proyectado mm :0
LA DOCTORA;6069170;6069167;6069166;-75.6228599029;6.1466493623;-75.6228930634;6.1466871490;Levantamiento;35;200;37;104;1599.42;1599.35;1;1;True;5.56;Concrete;RESIDUALES;SECUNDARIA;OPERACION;0.0120;Actual;La Doctora;null;0;Diametro actual mm :200<br>Cota invert inicial m:1599.416<br>Cota invert inicial m:1599.351<br>Longitud m :5.56306379551<br>Pendiente  :0.012<br>Diam. interno proyectado mm :0
LA DOCTORA;9303437;9303373;9393126;-75.6149064358;6.1422865516;-75.6150153833;6.1422404624;null;35;1050;-1;-1;0.00;0.00;0;0;False;13.09;PVC;LLUVIAS;SECUNDARIA;OPERACION;0.0000;Actual;La Doctora;null;0;Diametro actual mm :1050<br>Cota invert inicial m:0<br>Cota invert inicial m:0<br>Longitud m :13.094830365<br>Pendiente  :0<br>Diam. interno proyectado mm :0
LA DOCTORA;6063569;6061141;6060982;-75.6144354986;6.1547686760;-75.6141514187;6.1548483379;Levantamiento a. arriba;36;200;48;132;1575.98;1575.59;1;1;True;32.66;Concrete;RESIDUALES;SECUNDARIA;PROPUESTO RETIRAR;0.0120;Actual;La Escuela;null;0;Diametro actual mm :200<br>Cota invert inicial m:1575.983<br>Cota invert inicial m:1575.587<br>Longitud m :32.6611178942<br>Pendiente  :0.012<br>Diam. interno proyectado mm :0
LA DOCTORA;6061146;6060982;6060984;-75.6141514187;6.1548483379;-75.6140819530;6.1547918471;Levantamiento a. abajo;36;200;47;131;1575.59;1575.47;1;1;True;9.91;Concrete;RESIDUALES;SECUNDARIA;PROPUESTO RETIRAR;0.0120;Actual;La Escuela;null;0;Diametro actual mm :200<br>Cota invert inicial m:1575.587<br>Cota invert inicial m:1575.467<br>Longitud m :9.90899345242<br>Pendiente  :0.012<br>Diam. interno proyectado mm :0
LA DOCTORA;8705351;8705350;8705348;-75.6117659811;6.1384736556;-75.6119703040;6.1387503447;Levantamiento;37;225;95;257;1656.68;1656.52;1;1;True;38.06;PVC;RESIDUALES;COLECTOR;OPERACION;0.0040;Actual;La Doctora;null;0;Diametro actual mm :225<br>Cota invert inicial m:1656.676<br>Cota invert inicial m:1656.523<br>Longitud m :38.0578906853<br>Pendiente  :0.004<br>Diam. interno proyectado mm :0
LA DOCTORA;9414158;9399534;6069672;-75.6227624616;6.1474647379;-75.6225323685;6.1476637289;Levantamiento;37;200;37;101;1597.53;1597.09;1;1;True;33.67;Concrete;RESIDUALES;SECUNDARIA;OPERACION;0.0130;Actual;La Doctora;null;0;Diametro actual mm :200<br>Cota invert inicial m:1597.526<br>Cota invert inicial m:1597.093<br>Longitud m :33.6658641216<br>Pendiente  :0.013<br>Diam. interno proyectado mm :0
LA DOCTORA;8662818;8662814;8662815;-75.6135891645;6.1506468440;-75.6135854962;6.1508037759;null;38;200;-1;-1;1582.10;1582.33;0;0;False;17.36;Concrete;RESIDUALES;SECUNDARIA;RETIRADO;-0.0130;Actual;La Doctora;null;0;Diametro actual mm :200<br>Cota invert inicial m:1582.101<br>Cota invert inicial m:1582.328<br>Longitud m :17.363526402<br>Pendiente  :-0.013<br>Diam. interno proyectado mm :0
LA DOCTORA;6063407;6063271;6063336;-75.6133934835;6.1505150178;-75.6130674633;6.1504657910;Levantamiento a. arriba;38;250;66;177;1582.57;1582.43;1;1;True;36.50;Concrete;LLUVIAS;SECUNDARIA;OPERACION;0.0040;Actual;La Doctora;null;0;Diametro actual mm :250<br>Cota invert inicial m:1582.574<br>Cota invert inicial m:1582.428<br>Longitud m :36.5018688489<br>Pendiente  :0.004<br>Diam. interno proyectado mm :0
LA DOCTORA;8705438;8705435;8705433;-75.6115480681;6.1378230571;-75.6115116976;6.1379159526;Levantamiento;38;190;31;81;1658.27;1658.15;1;1;True;11.04;PVC;RESIDUALES;COLECTOR;OPERACION;0.0110;Actual;La Doctora;null;0;Diametro actual mm :190<br>Cota invert inicial m:1658.267<br>Cota invert inicial m:1658.149<br>Longitud m :11.0362839013<br>Pendiente  :0.011<br>Diam. interno proyectado mm :0
LA DOCTORA;6061053;6060977;6060978;-75.6134445443;6.1549462840;-75.6134146538;6.1550052039;Levantamiento;39;200;47;122;1571.52;1571.42;1;1;True;7.31;Concrete;RESIDUALES;SECUNDARIA;OPERACION;0.0140;Actual;La Escuela;null;0;Diametro actual mm :200<br>Cota invert inicial m:1571.52<br>Cota invert inicial m:1571.419<br>Longitud m :7.30930514995<br>Pendiente  :0.014<br>Diam. interno proyectado mm :0
LA DOCTORA;6060423;6060056;6060180;-75.6089644126;6.1572418515;-75.6094137388;6.1577004176;Levantamiento;39;200;49;128;1566.24;1565.25;1;1;True;71.04;Concrete;RESIDUALES;SECUNDARIA;OPERACION;0.0140;Actual;La Honda;null;0;Diametro actual mm :200<br>Cota invert inicial m:1566.238<br>Cota invert inicial m:1565.25<br>Longitud m :71.0446059497<br>Pendiente  :0.014<br>Diam. interno proyectado mm :0
LA DOCTORA;6063401;6063270;6063271;-75.6134927449;6.1505991504;-75.6133934835;6.1505150178;Levantamiento;39;250;57;148;1582.69;1582.63;1;1;True;14.40;Concrete;LLUVIAS;SECUNDARIA;OPERACION;0.0040;Actual;La Doctora;null;0;Diametro actual mm :250<br>Cota invert inicial m:1582.687<br>Cota invert inicial m:1582.626<br>Longitud m :14.4002241938<br>Pendiente  :0.004<br>Diam. interno proyectado mm :0
LA DOCTORA;6060424;6060180;6060189;-75.6094137388;6.1577004176;-75.6099374540;6.1573431335;Levantamiento a. arriba;39;200;49;128;1565.20;1564.22;1;1;True;70.17;Concrete;RESIDUALES;SECUNDARIA;OPERACION;0.0140;Actual;La Honda;null;0;Diametro actual mm :200<br>Cota invert inicial m:1565.199<br>Cota invert inicial m:1564.216<br>Longitud m :70.1674219889<br>Pendiente  :0.014<br>Diam. interno proyectado mm :0
LA DOCTORA;6060571;6060165;MH-45;-75.6116835674;6.1565276771;-75.6117174342;6.1565811131;null;39;1200;-1;-1;0.00;0.00;0;0;False;7.00;Concrete;LLUVIAS;SECUNDARIA;RETIRADO;0.0000;Actual;La Escuela;null;0;Diametro actual mm :1200<br>Cota invert inicial m:0<br>Cota invert inicial m:0<br>Longitud m :6.99958735494<br>Pendiente  :0<br>Diam. interno proyectado mm :0
LA DOCTORA;9336409;9336244;9336287;-75.6154229995;6.1579639219;-75.6153983462;6.1580366087;null;39;1200;-1;-1;0.00;0.00;0;0;False;8.49;Concrete;LLUVIAS;SECUNDARIA;OPERACION;0.0000;Actual;La Doctora;null;0;Diametro actual mm :1200<br>Cota invert inicial m:0<br>Cota invert inicial m:0<br>Longitud m :8.49075715549<br>Pendiente  :0<br>Diam. interno proyectado mm :0
LA DOCTORA;6067456;6067107;6067108;-75.6253183513;6.1533400210;-75.6253625473;6.1534787399;null;39;1200;-1;-1;0.00;0.00;0;0;False;16.11;Concrete;LLUVIAS;SECUNDARIA;FUERA DE SERVICIO;0.0000;Actual;La Doctora;null;0;Diametro actual mm :1200<br>Cota invert inicial m:0<br>Cota invert inicial m:0<br>Longitud m :16.1054095054<br>Pendiente  :0<br>Diam. interno proyectado mm :0
LA DOCTORA;6067443;6067100;6067101;-75.6252514540;6.1524890604;-75.6250952523;6.1525791927;null;39;1200;-1;-1;0.00;0.00;0;0;False;19.96;Concrete;LLUVIAS;SECUNDARIA;OPERACION;0.0000;Actual;La Doctora;null;0;Diametro actual mm :1200<br>Cota invert inicial m:0<br>Cota invert inicial m:0<br>Longitud m :19.9610219111<br>Pendiente  :0<br>Diam. interno proyectado mm :0
LA DOCTORA;6067439;6067095;6067100;-75.6252570510;6.1523073372;-75.6252514540;6.1524890604;null;39;1200;-1;-1;0.00;0.00;0;0;False;20.11;Concrete;LLUVIAS;SECUNDARIA;OPERACION;0.0000;Actual;La Doctora;null;0;Diametro actual mm :1200<br>Cota invert inicial m:0<br>Cota invert inicial m:0<br>Longitud m :20.1105755452<br>Pendiente  :0<br>Diam. interno proyectado mm :0
LA DOCTORA;6067277;6067114;6067115;-75.6285474004;6.1497157079;-75.6283650836;6.1496946726;null;39;1200;-1;-1;0.00;0.00;0;0;False;20.32;Concrete;LLUVIAS;SECUNDARIA;OPERACION;0.0000;Actual;La Doctora;null;0;Diametro actual mm :1200<br>Cota invert inicial m:0<br>Cota invert inicial m:0<br>Longitud m :20.3178579496<br>Pendiente  :0<br>Diam. interno proyectado mm :0
LA DOCTORA;8685978;8685910;8685923;-75.6157140232;6.1578482578;-75.6156426029;6.1581011322;null;39;1200;-1;-1;0.00;0.00;0;0;False;29.07;Concrete;LLUVIAS;SECUNDARIA;FUERA DE SERVICIO;0.0000;Actual;La Doctora;null;0;Diametro actual mm :1200<br>Cota invert inicial m:0<br>Cota invert inicial m:0<br>Longitud m :29.0673568806<br>Pendiente  :0<br>Diam. interno proyectado mm :0
LA DOCTORA;9336616;9336287;9336369;-75.6153983462;6.1580366087;-75.6153144552;6.1582915561;null;39;1200;-1;-1;0.00;0.00;0;0;False;29.69;Concrete;LLUVIAS;SECUNDARIA;OPERACION;0.0000;Actual;La Doctora;null;0;Diametro actual mm :1200<br>Cota invert inicial m:0<br>Cota invert inicial m:0<br>Longitud m :29.6905692273<br>Pendiente  :0<br>Diam. interno proyectado mm :0
LA DOCTORA;6067455;6067106;6067107;-75.6252139223;6.1530770453;-75.6253183513;6.1533400210;null;39;1200;-1;-1;0.00;0.00;0;0;False;31.30;Concrete;LLUVIAS;SECUNDARIA;FUERA DE SERVICIO;0.0000;Actual;La Doctora;null;0;Diametro actual mm :1200<br>Cota invert inicial m:0<br>Cota invert inicial m:0<br>Longitud m :31.3019250798<br>Pendiente  :0<br>Diam. interno proyectado mm :0
LA DOCTORA;9336407;9336242;9336244;-75.6156829477;6.1578182568;-75.6154229995;6.1579639219;null;39;1200;-1;-1;0.00;0.00;0;0;False;32.98;Concrete;LLUVIAS;SECUNDARIA;OPERACION;0.0000;Actual;La Doctora;null;0;Diametro actual mm :1200<br>Cota invert inicial m:0<br>Cota invert inicial m:0<br>Longitud m :32.9818392561<br>Pendiente  :0<br>Diam. interno proyectado mm :0
LA DOCTORA;8685976;8685919;8685900;-75.6156379457;6.1570107409;-75.6158462191;6.1573723662;null;39;1200;-1;-1;0.00;0.00;0;0;False;46.17;Concrete;LLUVIAS;SECUNDARIA;OPERACION;0.0000;Actual;La Doctora;null;0;Diametro actual mm :1200<br>Cota invert inicial m:0<br>Cota invert inicial m:0<br>Longitud m :46.1703186847<br>Pendiente  :0<br>Diam. interno proyectado mm :0
LA DOCTORA;9336406;8685900;9336242;-75.6158462191;6.1573723662;-75.6156829477;6.1578182568;null;39;1200;-1;-1;0.00;0.00;0;0;False;52.53;Concrete;LLUVIAS;SECUNDARIA;OPERACION;0.0000;Actual;La Doctora;null;0;Diametro actual mm :1200<br>Cota invert inicial m:0<br>Cota invert inicial m:0<br>Longitud m :52.5293262622<br>Pendiente  :0<br>Diam. interno proyectado mm :0
LA DOCTORA;8685977;8685900;8685910;-75.6158462191;6.1573723662;-75.6157140232;6.1578482578;null;39;1200;-1;-1;0.00;0.00;0;0;False;54.64;Concrete;LLUVIAS;SECUNDARIA;FUERA DE SERVICIO;0.0000;Actual;La Doctora;null;0;Diametro actual mm :1200<br>Cota invert inicial m:0<br>Cota invert inicial m:0<br>Longitud m :54.6365903355<br>Pendiente  :0<br>Diam. interno proyectado mm :0
LA DOCTORA;6067453;6067101;9336129;-75.6250952523;6.1525791927;-75.6252832423;6.1531074941;null;39;1200;-1;-1;0.00;0.00;0;0;False;62.03;Concrete;LLUVIAS;SECUNDARIA;OPERACION;0.0000;Actual;La Doctora;null;0;Diametro actual mm :1200<br>Cota invert inicial m:0<br>Cota invert inicial m:0<br>Longitud m :62.0327083327<br>Pendiente  :0<br>Diam. interno proyectado mm :0
LA DOCTORA;6072442;6067051;6067114;-75.6291229649;6.1497762747;-75.6285474004;6.1497157079;null;39;1200;-1;-1;0.00;0.00;0;0;False;64.07;Concrete;LLUVIAS;SECUNDARIA;OPERACION;0.0000;Actual;La Doctora;null;0;Diametro actual mm :1200<br>Cota invert inicial m:0<br>Cota invert inicial m:0<br>Longitud m :64.0716283485<br>Pendiente  :0<br>Diam. interno proyectado mm :0
LA DOCTORA;6069679;6069148;9399534;-75.6229952448;6.1472576817;-75.6227624616;6.1474647379;Levantamiento;39;200;38;97;1598.05;1597.57;1;1;True;34.48;Concrete;RESIDUALES;SECUNDARIA;OPERACION;0.0140;Actual;La Doctora;null;0;Diametro actual mm :200<br>Cota invert inicial m:1598.054<br>Cota invert inicial m:1597.566<br>Longitud m :34.4778317748<br>Pendiente  :0.014<br>Diam. interno proyectado mm :0
LA DOCTORA;6065463;6065366;6065367;-75.6218230188;6.1463420477;-75.6214642340;6.1464127203;Levantamiento;39;300;94;240;1602.54;1602.47;1;1;True;40.48;Concrete;COMBINADAS;SECUNDARIA;OPERACION;0.0020;Actual;La Doctora;null;0;Diametro actual mm :300<br>Cota invert inicial m:1602.535<br>Cota invert inicial m:1602.469<br>Longitud m :40.4830468912<br>Pendiente  :0.002<br>Diam. interno proyectado mm :0
LA DOCTORA;8705375;9213984;9958336;-75.6116262792;6.1373911527;-75.6116746099;6.1374891125;Levantamiento;39;200;0;1;1661.48;1661.31;0;0;True;12.08;Concrete;RESIDUALES;COLECTOR;OPERACION;0.0140;Actual;La Doctora;null;0;Diametro actual mm :200<br>Cota invert inicial m:1661.477<br>Cota invert inicial m:1661.305<br>Longitud m :12.084797828<br>Pendiente  :0.014<br>Diam. interno proyectado mm :0
LA DOCTORA;6067332;6064588;6064589;-75.6062341072;6.1523373106;-75.6062133245;6.1523817516;Levantamiento a. abajo;40;200;61;153;1598.31;1598.23;1;1;True;5.43;Concrete;RESIDUALES;SECUNDARIA;OPERACION;0.0150;Actual;La Honda;null;0;Diametro actual mm :200<br>Cota invert inicial m:1598.308<br>Cota invert inicial m:1598.226<br>Longitud m :5.42757013018<br>Pendiente  :0.015<br>Diam. interno proyectado mm :0
LA DOCTORA;6067329;6064541;6064588;-75.6066336603;6.1520694647;-75.6062341072;6.1523373106;Levantamiento a. arriba;40;200;61;153;1599.11;1598.31;1;1;True;53.24;Concrete;RESIDUALES;SECUNDARIA;OPERACION;0.0150;Actual;La Honda;null;0;Diametro actual mm :200<br>Cota invert inicial m:1599.108<br>Cota invert inicial m:1598.308<br>Longitud m :53.2393937018<br>Pendiente  :0.015<br>Diam. interno proyectado mm :0
LA DOCTORA;6064444;6064216;6064213;-75.6186238052;6.1518229491;-75.6181548188;6.1523929080;Levantamiento;41;200;55;136;1587.94;1586.69;1;1;True;81.67;Concrete;COMBINADAS;SECUNDARIA;OPERACION;0.0150;Actual;La Doctora;null;0;Diametro actual mm :200<br>Cota invert inicial m:1587.936<br>Cota invert inicial m:1586.69<br>Longitud m :81.6729618978<br>Pendiente  :0.015<br>Diam. interno proyectado mm :0
LA DOCTORA;6061698;6061555;6061559;-75.6140261922;6.1515672982;-75.6139906918;6.1516325833;Levantamiento;42;500;326;783;1580.46;1580.46;1;1;True;8.22;Concrete;COMBINADAS;SECUNDARIA;OPERACION;0.0000;Actual;La Doctora;null;0;Diametro actual mm :500<br>Cota invert inicial m:1580.462<br>Cota invert inicial m:1580.461<br>Longitud m :8.22163703776<br>Pendiente  :0<br>Diam. interno proyectado mm :0
LA DOCTORA;6069690;6065091;6069674;-75.6222478946;6.1478271952;-75.6226236997;6.1474990073;Levantamiento;42;200;52;124;1597.50;1596.60;1;1;True;55.22;Concrete;LLUVIAS;SECUNDARIA;OPERACION;0.0160;Actual;La Doctora;null;0;Diametro actual mm :200<br>Cota invert inicial m:1597.498<br>Cota invert inicial m:1596.603<br>Longitud m :55.2162752154<br>Pendiente  :0.016<br>Diam. interno proyectado mm :0
LA DOCTORA;6069800;6069755;6069779;-75.6226889606;6.1486727720;-75.6228728231;6.1488831818;Levantamiento;43;200;46;108;1593.90;1593.38;1;1;True;30.92;Concrete;RESIDUALES;SECUNDARIA;OPERACION;0.0170;Actual;La Doctora;null;0;Diametro actual mm :200<br>Cota invert inicial m:1593.903<br>Cota invert inicial m:1593.379<br>Longitud m :30.9196676755<br>Pendiente  :0.017<br>Diam. interno proyectado mm :0
LA DOCTORA;6063565;6061140;6061141;-75.6149091144;6.1546440836;-75.6144326378;6.1547798633;Levantamiento;43;200;47;110;1576.96;1576.01;1;1;True;54.85;Concrete;RESIDUALES;SECUNDARIA;OPERACION;0.0170;Actual;La Escuela;null;0;Diametro actual mm :200<br>Cota invert inicial m:1576.956<br>Cota invert inicial m:1576.014<br>Longitud m :54.8463983196<br>Pendiente  :0.017<br>Diam. interno proyectado mm :0
LA DOCTORA;9050121;9050089;9050118;-75.6168904762;6.1570534355;-75.6167847179;6.1574434520;null;44;1500;-1;-1;0.00;0.00;0;0;False;44.70;Fiberglass roving;LLUVIAS;SECUNDARIA;FUERA DE SERVICIO;0.0000;Actual;La Doctora;null;0;Diametro actual mm :1500<br>Cota invert inicial m:0<br>Cota invert inicial m:0<br>Longitud m :44.7016279185<br>Pendiente  :0<br>Diam. interno proyectado mm :0
LA DOCTORA;8705445;8705443;8705439;-75.6115883987;6.1374626489;-75.6116487095;6.1375769629;Levantamiento;44;190;0;0;1659.27;1659.07;0;0;True;14.30;PVC;RESIDUALES;COLECTOR;OPERACION;0.0140;Actual;La Doctora;null;0;Diametro actual mm :190<br>Cota invert inicial m:1659.272<br>Cota invert inicial m:1659.073<br>Longitud m :14.2993530046<br>Pendiente  :0.014<br>Diam. interno proyectado mm :0
LA DOCTORA;6061052;6060980;6060977;-75.6136235967;6.1545747700;-75.6134445443;6.1549462840;Levantamiento;44;200;47;106;1572.66;1571.84;1;0;True;45.63;Concrete;RESIDUALES;SECUNDARIA;OPERACION;0.0180;Actual;La Escuela;null;0;Diametro actual mm :200<br>Cota invert inicial m:1572.663<br>Cota invert inicial m:1571.835<br>Longitud m :45.6255220874<br>Pendiente  :0.018<br>Diam. interno proyectado mm :0
LA DOCTORA;6065255;6065091;6065090;-75.6222478946;6.1478271952;-75.6220394618;6.1480371954;Levantamiento;44;200;44;99;1597.28;1596.68;1;1;True;32.74;Concrete;LLUVIAS;SECUNDARIA;OPERACION;0.0180;Actual;La Doctora;null;0;Diametro actual mm :200<br>Cota invert inicial m:1597.276<br>Cota invert inicial m:1596.677<br>Longitud m :32.7423297946<br>Pendiente  :0.018<br>Diam. interno proyectado mm :0
LA DOCTORA;9497755;9497746;6060056;-75.6086354480;6.1569035326;-75.6089644126;6.1572418515;Levantamiento;45;200;55;123;1567.31;1566.32;1;1;True;52.22;Concrete;RESIDUALES;SECUNDARIA;OPERACION;0.0190;Actual;La Honda;null;0;Diametro actual mm :200<br>Cota invert inicial m:1567.306<br>Cota invert inicial m:1566.32<br>Longitud m :52.2187036802<br>Pendiente  :0.019<br>Diam. interno proyectado mm :0
LA DOCTORA;9514362;9514305;9043845;-75.6133017123;6.1503954637;-75.6135202753;6.1505775310;Levantamiento;46;180;9;19;1583.71;1583.07;1;1;True;31.48;PVC;RESIDUALES;SECUNDARIA;OPERACION;0.0200;Actual;La Doctora;null;0;Diametro actual mm :180<br>Cota invert inicial m:1583.706<br>Cota invert inicial m:1583.071<br>Longitud m :31.4813397907<br>Pendiente  :0.02<br>Diam. interno proyectado mm :0
LA DOCTORA;6069157;6069127;6069148;-75.6232140477;6.1470546787;-75.6229952448;6.1472576817;Levantamiento;46;200;37;80;1598.78;1598.13;1;0;True;33.03;Concrete;RESIDUALES;SECUNDARIA;OPERACION;0.0200;Actual;La Doctora;null;0;Diametro actual mm :200<br>Cota invert inicial m:1598.779<br>Cota invert inicial m:1598.128<br>Longitud m :33.0303911049<br>Pendiente  :0.02<br>Diam. interno proyectado mm :0
LA DOCTORA;8557386;8557370;8557382;-75.6206483190;6.1408273212;-75.6205218957;6.1407810911;null;47;200;-1;-1;1644.70;1645.00;0;0;False;14.90;Concrete;LLUVIAS;SECUNDARIA;OPERACION;-0.0200;Actual;La Doctora;null;0;Diametro actual mm :200<br>Cota invert inicial m:1644.7<br>Cota invert inicial m:1645<br>Longitud m :14.9013736942<br>Pendiente  :-0.02<br>Diam. interno proyectado mm :0
LA DOCTORA;8557335;8557330;8557329;-75.6210119436;6.1413369752;-75.6209307944;6.1414930115;null;47;200;-1;-1;1655.50;1655.10;0;0;False;19.46;Concrete;RESIDUALES;SECUNDARIA;OPERACION;0.0210;Actual;La Doctora;null;0;Diametro actual mm :200<br>Cota invert inicial m:1655.5<br>Cota invert inicial m:1655.1<br>Longitud m :19.4579567561<br>Pendiente  :0.021<br>Diam. interno proyectado mm :0
LA DOCTORA;8566374;8566315;8566316;-75.6037069898;6.1552663677;-75.6037689207;6.1551852334;Levantamiento;47;250;100;212;1611.36;1611.29;1;1;True;11.29;Concrete;RESIDUALES;SECUNDARIA;OPERACION;0.0060;Actual;La Escuela;null;0;Diametro actual mm :250<br>Cota invert inicial m:1611.356<br>Cota invert inicial m:1611.285<br>Longitud m :11.2938329722<br>Pendiente  :0.006<br>Diam. interno proyectado mm :0
LA DOCTORA;9515388;9043845;8662814;-75.6135202753;6.1505775310;-75.6135897662;6.1506495243;Levantamiento;47;230;56;118;1582.97;1582.90;1;1;True;11.07;PVC;RESIDUALES;SECUNDARIA;OPERACION;0.0060;Actual;La Doctora;null;0;Diametro actual mm :230<br>Cota invert inicial m:1582.966<br>Cota invert inicial m:1582.901<br>Longitud m :11.0726146497<br>Pendiente  :0.006<br>Diam. interno proyectado mm :0
LA DOCTORA;6065258;6065090;6065092;-75.6220394618;6.1480371954;-75.6222225943;6.1482456162;Levantamiento;47;200;52;109;1596.58;1595.94;1;1;True;30.70;Concrete;LLUVIAS;SECUNDARIA;OPERACION;0.0210;Actual;La Doctora;null;0;Diametro actual mm :200<br>Cota invert inicial m:1596.581<br>Cota invert inicial m:1595.938<br>Longitud m :30.7009818698<br>Pendiente  :0.021<br>Diam. interno proyectado mm :0
LA DOCTORA;6064549;6064542;6064541;-75.6064972184;6.1517987440;-75.6066336603;6.1520694647;Levantamiento;48;200;66;138;1599.88;1599.15;1;1;True;33.54;Concrete;RESIDUALES;SECUNDARIA;OPERACION;0.0220;Actual;La Honda;null;0;Diametro actual mm :200<br>Cota invert inicial m:1599.876<br>Cota invert inicial m:1599.152<br>Longitud m :33.5394461327<br>Pendiente  :0.022<br>Diam. interno proyectado mm :0
LA DOCTORA;6065269;6065089;6065093;-75.6221220229;6.1480239153;-75.6223079954;6.1482358881;Levantamiento;48;200;39;80;1596.24;1595.57;1;0;True;31.20;Concrete;RESIDUALES;SECUNDARIA;OPERACION;0.0220;Actual;La Doctora;null;0;Diametro actual mm :200<br>Cota invert inicial m:1596.242<br>Cota invert inicial m:1595.568<br>Longitud m :31.2036727669<br>Pendiente  :0.022<br>Diam. interno proyectado mm :0
LA DOCTORA;9336383;9336129;9336356;-75.6252832423;6.1531074941;-75.6252190650;6.1535145021;null;48;1300;-1;-1;0.00;0.00;0;0;False;45.58;Concrete;LLUVIAS;SECUNDARIA;OPERACION;0.0000;Actual;La Doctora;null;0;Diametro actual mm :1300<br>Cota invert inicial m:0<br>Cota invert inicial m:0<br>Longitud m :45.5777484308<br>Pendiente  :0<br>Diam. interno proyectado mm :0
LA DOCTORA;6069815;6065094;6069755;-75.6224983480;6.1484544791;-75.6226889606;6.1486727720;Levantamiento;49;200;41;85;1594.71;1594.00;1;1;True;32.07;Concrete;RESIDUALES;SECUNDARIA;OPERACION;0.0220;Actual;La Doctora;null;0;Diametro actual mm :200<br>Cota invert inicial m:1594.706<br>Cota invert inicial m:1594.003<br>Longitud m :32.0680112192<br>Pendiente  :0.022<br>Diam. interno proyectado mm :0
