Cuenca;Aliviadero;Colector;Condicion;Caudal;Fecha;Hora;Datos;
La Doctora;9141418;La Doctora;Lluvia;Residual Diluido;1/01/2000 10:35 a. m.;0.58333;0.58;
La Doctora;9141418;La Doctora;Lluvia;Residual Diluido;1/01/2000 10:40 a. m.;0.66667;3.47;
La Doctora;9141418;La Doctora;Lluvia;Residual Diluido;1/01/2000 10:45 a. m.;0.75000;5.84;
La Doctora;9141418;La Doctora;Lluvia;Residual Diluido;1/01/2000 10:50 a. m.;0.83333;8.28;
La Doctora;9141418;La Doctora;Lluvia;Residual Diluido;1/01/2000 10:55 a. m.;0.91667;15.27;
La Doctora;9141418;La Doctora;Lluvia;Residual Diluido;1/01/2000 11:00 a. m.;1.00000;55.48;
La Doctora;9141418;La Doctora;Lluvia;Residual Diluido;1/01/2000 11:05 a. m.;1.08333;40.72;
La Doctora;9141418;La Doctora;Lluvia;Residual Diluido;1/01/2000 11:10 a. m.;1.16667;22.87;
La Doctora;9141418;La Doctora;Lluvia;Residual Diluido;1/01/2000 11:15 a. m.;1.25000;12.89;
La Doctora;9141418;La Doctora;Lluvia;Residual Diluido;1/01/2000 11:20 a. m.;1.33333;4.98;
La Doctora;9141418;La Doctora;Lluvia;Residual Diluido;1/01/2000 11:25 a. m.;1.41667;1.52;
La Doctora;9141418;La Doctora;Lluvia;Residual Diluido;1/01/2000 11:30 a. m.;1.50000;0.70;
La Doctora;9141418;La Doctora;Lluvia;Residual Diluido;1/01/2000 11:35 a. m.;1.58333;0.60;
La Doctora;9141418;La Doctora;Lluvia;Residual Diluido;1/01/2000 11:40 a. m.;1.66667;0.58;
La Doctora;9141418;La Doctora;Lluvia;Residual Diluido;1/01/2000 11:45 a. m.;1.75000;0.58;
La Doctora;9141418;La Doctora;Lluvia;Residual Diluido;1/01/2000 11:50 a. m.;1.83333;0.58;
La Doctora;9141418;La Doctora;Lluvia;Residual Diluido;1/01/2000 11:55 a. m.;1.91667;0.58;
La Doctora;9141418;La Doctora;Lluvia;Residual Diluido;1/01/2000 12:00 p. m.;2.00000;0.58;
La Doctora;9958341_NT2;La Doctora;Lluvia;Residual Diluido;1/01/2000 10:05 a. m.;0.08333;17.32;
La Doctora;9958341_NT2;La Doctora;Lluvia;Residual Diluido;1/01/2000 10:10 a. m.;0.16667;17.38;
La Doctora;9958341_NT2;La Doctora;Lluvia;Residual Diluido;1/01/2000 10:15 a. m.;0.25000;17.44;
La Doctora;9958341_NT2;La Doctora;Lluvia;Residual Diluido;1/01/2000 10:20 a. m.;0.33333;17.50;
La Doctora;9958341_NT2;La Doctora;Lluvia;Residual Diluido;1/01/2000 10:25 a. m.;0.41667;17.56;
La Doctora;9958341_NT2;La Doctora;Lluvia;Residual Diluido;1/01/2000 10:30 a. m.;0.50000;17.62;
La Doctora;9958341_NT2;La Doctora;Lluvia;Residual Diluido;1/01/2000 10:35 a. m.;0.58333;17.67;
La Doctora;9958341_NT2;La Doctora;Lluvia;Residual Diluido;1/01/2000 10:40 a. m.;0.66667;17.75;
La Doctora;9958341_NT2;La Doctora;Lluvia;Residual Diluido;1/01/2000 10:45 a. m.;0.75000;21.66;
La Doctora;9958341_NT2;La Doctora;Lluvia;Residual Diluido;1/01/2000 10:50 a. m.;0.83333;25.36;
La Doctora;9958341_NT2;La Doctora;Lluvia;Residual Diluido;1/01/2000 10:55 a. m.;0.91667;25.93;
La Doctora;9958341_NT2;La Doctora;Lluvia;Residual Diluido;1/01/2000 11:00 a. m.;1.00000;25.93;
La Doctora;9958341_NT2;La Doctora;Lluvia;Residual Diluido;1/01/2000 11:05 a. m.;1.08333;25.93;
La Doctora;9958341_NT2;La Doctora;Lluvia;Residual Diluido;1/01/2000 11:10 a. m.;1.16667;25.93;
La Doctora;9958341_NT2;La Doctora;Lluvia;Residual Diluido;1/01/2000 11:15 a. m.;1.25000;25.93;
La Doctora;9958341_NT2;La Doctora;Lluvia;Residual Diluido;1/01/2000 11:20 a. m.;1.33333;25.78;
La Doctora;9958341_NT2;La Doctora;Lluvia;Residual Diluido;1/01/2000 11:25 a. m.;1.41667;23.11;
La Doctora;9958341_NT2;La Doctora;Lluvia;Residual Diluido;1/01/2000 11:30 a. m.;1.50000;18.43;
La Doctora;9958341_NT2;La Doctora;Lluvia;Residual Diluido;1/01/2000 11:35 a. m.;1.58333;17.86;
La Doctora;9958341_NT2;La Doctora;Lluvia;Residual Diluido;1/01/2000 11:40 a. m.;1.66667;17.78;
La Doctora;9958341_NT2;La Doctora;Lluvia;Residual Diluido;1/01/2000 11:45 a. m.;1.75000;17.75;
La Doctora;9958341_NT2;La Doctora;Lluvia;Residual Diluido;1/01/2000 11:50 a. m.;1.83333;17.72;
La Doctora;9958341_NT2;La Doctora;Lluvia;Residual Diluido;1/01/2000 11:55 a. m.;1.91667;17.70;
La Doctora;9958341_NT2;La Doctora;Lluvia;Residual Diluido;1/01/2000 12:00 p. m.;2.00000;17.67;
La Doctora;8562414_NT2;La Doctora;Lluvia;Residual Diluido;1/01/2000 10:05 a. m.;0.08333;81.85;
La Doctora;8562414_NT2;La Doctora;Lluvia;Residual Diluido;1/01/2000 10:10 a. m.;0.16667;81.98;
La Doctora;8562414_NT2;La Doctora;Lluvia;Residual Diluido;1/01/2000 10:15 a. m.;0.25000;82.07;
La Doctora;8562414_NT2;La Doctora;Lluvia;Residual Diluido;1/01/2000 10:20 a. m.;0.33333;82.14;
La Doctora;8562414_NT2;La Doctora;Lluvia;Residual Diluido;1/01/2000 10:25 a. m.;0.41667;82.22;
La Doctora;8562414_NT2;La Doctora;Lluvia;Residual Diluido;1/01/2000 10:30 a. m.;0.50000;82.29;
La Doctora;8562414_NT2;La Doctora;Lluvia;Residual Diluido;1/01/2000 10:35 a. m.;0.58333;82.36;
La Doctora;8562414_NT2;La Doctora;Lluvia;Residual Diluido;1/01/2000 10:40 a. m.;0.66667;88.77;
La Doctora;8562414_NT2;La Doctora;Lluvia;Residual Diluido;1/01/2000 10:45 a. m.;0.75000;97.70;
La Doctora;8562414_NT2;La Doctora;Lluvia;Residual Diluido;1/01/2000 10:50 a. m.;0.83333;104.92;
La Doctora;8562414_NT2;La Doctora;Lluvia;Residual Diluido;1/01/2000 10:55 a. m.;0.91667;119.16;
La Doctora;8562414_NT2;La Doctora;Lluvia;Residual Diluido;1/01/2000 11:00 a. m.;1.00000;139.64;
La Doctora;8562414_NT2;La Doctora;Lluvia;Residual Diluido;1/01/2000 11:05 a. m.;1.08333;215.43;
La Doctora;8562414_NT2;La Doctora;Lluvia;Residual Diluido;1/01/2000 11:10 a. m.;1.16667;218.06;
La Doctora;8562414_NT2;La Doctora;Lluvia;Residual Diluido;1/01/2000 11:15 a. m.;1.25000;146.06;
La Doctora;8562414_NT2;La Doctora;Lluvia;Residual Diluido;1/01/2000 11:20 a. m.;1.33333;114.83;
La Doctora;8562414_NT2;La Doctora;Lluvia;Residual Diluido;1/01/2000 11:25 a. m.;1.41667;97.97;
La Doctora;8562414_NT2;La Doctora;Lluvia;Residual Diluido;1/01/2000 11:30 a. m.;1.50000;90.20;
La Doctora;8562414_NT2;La Doctora;Lluvia;Residual Diluido;1/01/2000 11:35 a. m.;1.58333;85.20;
La Doctora;8562414_NT2;La Doctora;Lluvia;Residual Diluido;1/01/2000 11:40 a. m.;1.66667;83.15;
La Doctora;8562414_NT2;La Doctora;Lluvia;Residual Diluido;1/01/2000 11:45 a. m.;1.75000;82.68;
La Doctora;8562414_NT2;La Doctora;Lluvia;Residual Diluido;1/01/2000 11:50 a. m.;1.83333;82.56;
La Doctora;8562414_NT2;La Doctora;Lluvia;Residual Diluido;1/01/2000 11:55 a. m.;1.91667;82.50;
La Doctora;8562414_NT2;La Doctora;Lluvia;Residual Diluido;1/01/2000 12:00 p. m.;2.00000;82.46;
La Doctora;6065372_NT2;La Doctora;Lluvia;Residual Diluido;1/01/2000 10:05 a. m.;0.08333;46.95;
La Doctora;6065372_NT2;La Doctora;Lluvia;Residual Diluido;1/01/2000 10:10 a. m.;0.16667;47.15;
La Doctora;6065372_NT2;La Doctora;Lluvia;Residual Diluido;1/01/2000 10:15 a. m.;0.25000;47.31;
La Doctora;6065372_NT2;La Doctora;Lluvia;Residual Diluido;1/01/2000 10:20 a. m.;0.33333;47.46;
La Doctora;6065372_NT2;La Doctora;Lluvia;Residual Diluido;1/01/2000 10:25 a. m.;0.41667;47.62;
La Doctora;6065372_NT2;La Doctora;Lluvia;Residual Diluido;1/01/2000 10:30 a. m.;0.50000;47.78;
La Doctora;6065372_NT2;La Doctora;Lluvia;Residual Diluido;1/01/2000 10:35 a. m.;0.58333;47.94;
La Doctora;6065372_NT2;La Doctora;Lluvia;Residual Diluido;1/01/2000 10:40 a. m.;0.66667;51.05;
La Doctora;6065372_NT2;La Doctora;Lluvia;Residual Diluido;1/01/2000 10:45 a. m.;0.75000;55.62;
La Doctora;6065372_NT2;La Doctora;Lluvia;Residual Diluido;1/01/2000 10:50 a. m.;0.83333;82.81;
La Doctora;6065372_NT2;La Doctora;Lluvia;Residual Diluido;1/01/2000 10:55 a. m.;0.91667;143.98;
La Doctora;6065372_NT2;La Doctora;Lluvia;Residual Diluido;1/01/2000 11:00 a. m.;1.00000;176.48;
La Doctora;6065372_NT2;La Doctora;Lluvia;Residual Diluido;1/01/2000 11:05 a. m.;1.08333;257.58;
La Doctora;6065372_NT2;La Doctora;Lluvia;Residual Diluido;1/01/2000 11:10 a. m.;1.16667;212.18;
La Doctora;6065372_NT2;La Doctora;Lluvia;Residual Diluido;1/01/2000 11:15 a. m.;1.25000;166.30;
La Doctora;6065372_NT2;La Doctora;Lluvia;Residual Diluido;1/01/2000 11:20 a. m.;1.33333;121.31;
La Doctora;6065372_NT2;La Doctora;Lluvia;Residual Diluido;1/01/2000 11:25 a. m.;1.41667;81.08;
La Doctora;6065372_NT2;La Doctora;Lluvia;Residual Diluido;1/01/2000 11:30 a. m.;1.50000;58.24;
La Doctora;6065372_NT2;La Doctora;Lluvia;Residual Diluido;1/01/2000 11:35 a. m.;1.58333;49.31;
La Doctora;6065372_NT2;La Doctora;Lluvia;Residual Diluido;1/01/2000 11:40 a. m.;1.66667;48.37;
La Doctora;6065372_NT2;La Doctora;Lluvia;Residual Diluido;1/01/2000 11:45 a. m.;1.75000;48.21;
La Doctora;6065372_NT2;La Doctora;Lluvia;Residual Diluido;1/01/2000 11:50 a. m.;1.83333;48.13;
La Doctora;6065372_NT2;La Doctora;Lluvia;Residual Diluido;1/01/2000 11:55 a. m.;1.91667;48.06;
La Doctora;6065372_NT2;La Doctora;Lluvia;Residual Diluido;1/01/2000 12:00 p. m.;2.00000;47.98;
La Doctora;6066073_NT2;La Doctora;Lluvia;Residual Diluido;1/01/2000 10:05 a. m.;0.08333;4.03;
La Doctora;6066073_NT2;La Doctora;Lluvia;Residual Diluido;1/01/2000 10:10 a. m.;0.16667;4.04;
La Doctora;6066073_NT2;La Doctora;Lluvia;Residual Diluido;1/01/2000 10:15 a. m.;0.25000;4.05;
La Doctora;6066073_NT2;La Doctora;Lluvia;Residual Diluido;1/01/2000 10:20 a. m.;0.33333;4.07;
La Doctora;6066073_NT2;La Doctora;Lluvia;Residual Diluido;1/01/2000 10:25 a. m.;0.41667;4.08;
La Doctora;6066073_NT2;La Doctora;Lluvia;Residual Diluido;1/01/2000 10:30 a. m.;0.50000;4.10;
La Doctora;6066073_NT2;La Doctora;Lluvia;Residual Diluido;1/01/2000 10:35 a. m.;0.58333;4.11;
La Doctora;6066073_NT2;La Doctora;Lluvia;Residual Diluido;1/01/2000 10:40 a. m.;0.66667;4.70;
La Doctora;6066073_NT2;La Doctora;Lluvia;Residual Diluido;1/01/2000 10:45 a. m.;0.75000;10.46;
La Doctora;6066073_NT2;La Doctora;Lluvia;Residual Diluido;1/01/2000 10:50 a. m.;0.83333;28.77;
La Doctora;6066073_NT2;La Doctora;Lluvia;Residual Diluido;1/01/2000 10:55 a. m.;0.91667;76.95;
La Doctora;6066073_NT2;La Doctora;Lluvia;Residual Diluido;1/01/2000 11:00 a. m.;1.00000;855.39;
La Doctora;6066073_NT2;La Doctora;Lluvia;Residual Diluido;1/01/2000 11:05 a. m.;1.08333;1021.02;
La Doctora;6066073_NT2;La Doctora;Lluvia;Residual Diluido;1/01/2000 11:10 a. m.;1.16667;668.70;
La Doctora;6066073_NT2;La Doctora;Lluvia;Residual Diluido;1/01/2000 11:15 a. m.;1.25000;149.27;
La Doctora;6066073_NT2;La Doctora;Lluvia;Residual Diluido;1/01/2000 11:20 a. m.;1.33333;101.12;
La Doctora;6066073_NT2;La Doctora;Lluvia;Residual Diluido;1/01/2000 11:25 a. m.;1.41667;36.44;
La Doctora;6066073_NT2;La Doctora;Lluvia;Residual Diluido;1/01/2000 11:30 a. m.;1.50000;11.10;
La Doctora;6066073_NT2;La Doctora;Lluvia;Residual Diluido;1/01/2000 11:35 a. m.;1.58333;5.87;
La Doctora;6066073_NT2;La Doctora;Lluvia;Residual Diluido;1/01/2000 11:40 a. m.;1.66667;4.53;
La Doctora;6066073_NT2;La Doctora;Lluvia;Residual Diluido;1/01/2000 11:45 a. m.;1.75000;4.23;
La Doctora;6066073_NT2;La Doctora;Lluvia;Residual Diluido;1/01/2000 11:50 a. m.;1.83333;4.16;
La Doctora;6066073_NT2;La Doctora;Lluvia;Residual Diluido;1/01/2000 11:55 a. m.;1.91667;4.13;
La Doctora;6066073_NT2;La Doctora;Lluvia;Residual Diluido;1/01/2000 12:00 p. m.;2.00000;4.11;
La Doctora;6071347_NT2;La Doctora;Lluvia;Residual Diluido;1/01/2000 10:05 a. m.;0.08333;56.98;
La Doctora;6071347_NT2;La Doctora;Lluvia;Residual Diluido;1/01/2000 10:10 a. m.;0.16667;57.42;
La Doctora;6071347_NT2;La Doctora;Lluvia;Residual Diluido;1/01/2000 10:15 a. m.;0.25000;57.69;
La Doctora;6071347_NT2;La Doctora;Lluvia;Residual Diluido;1/01/2000 10:20 a. m.;0.33333;57.90;
La Doctora;6071347_NT2;La Doctora;Lluvia;Residual Diluido;1/01/2000 10:25 a. m.;0.41667;58.10;
La Doctora;6071347_NT2;La Doctora;Lluvia;Residual Diluido;1/01/2000 10:30 a. m.;0.50000;58.29;
La Doctora;6071347_NT2;La Doctora;Lluvia;Residual Diluido;1/01/2000 10:35 a. m.;0.58333;58.48;
La Doctora;6071347_NT2;La Doctora;Lluvia;Residual Diluido;1/01/2000 10:40 a. m.;0.66667;66.95;
La Doctora;6071347_NT2;La Doctora;Lluvia;Residual Diluido;1/01/2000 10:45 a. m.;0.75000;85.34;
La Doctora;6071347_NT2;La Doctora;Lluvia;Residual Diluido;1/01/2000 10:50 a. m.;0.83333;116.36;
La Doctora;6071347_NT2;La Doctora;Lluvia;Residual Diluido;1/01/2000 10:55 a. m.;0.91667;200.83;
La Doctora;6071347_NT2;La Doctora;Lluvia;Residual Diluido;1/01/2000 11:00 a. m.;1.00000;228.36;
La Doctora;6071347_NT2;La Doctora;Lluvia;Residual Diluido;1/01/2000 11:05 a. m.;1.08333;245.05;
La Doctora;6071347_NT2;La Doctora;Lluvia;Residual Diluido;1/01/2000 11:10 a. m.;1.16667;238.09;
La Doctora;6071347_NT2;La Doctora;Lluvia;Residual Diluido;1/01/2000 11:15 a. m.;1.25000;233.04;
La Doctora;6071347_NT2;La Doctora;Lluvia;Residual Diluido;1/01/2000 11:20 a. m.;1.33333;221.12;
La Doctora;6071347_NT2;La Doctora;Lluvia;Residual Diluido;1/01/2000 11:25 a. m.;1.41667;209.51;
La Doctora;6071347_NT2;La Doctora;Lluvia;Residual Diluido;1/01/2000 11:30 a. m.;1.50000;199.55;
La Doctora;6071347_NT2;La Doctora;Lluvia;Residual Diluido;1/01/2000 11:35 a. m.;1.58333;113.49;
La Doctora;6071347_NT2;La Doctora;Lluvia;Residual Diluido;1/01/2000 11:40 a. m.;1.66667;79.46;
La Doctora;6071347_NT2;La Doctora;Lluvia;Residual Diluido;1/01/2000 11:45 a. m.;1.75000;66.94;
La Doctora;6071347_NT2;La Doctora;Lluvia;Residual Diluido;1/01/2000 11:50 a. m.;1.83333;62.31;
La Doctora;6071347_NT2;La Doctora;Lluvia;Residual Diluido;1/01/2000 11:55 a. m.;1.91667;60.47;
La Doctora;6071347_NT2;La Doctora;Lluvia;Residual Diluido;1/01/2000 12:00 p. m.;2.00000;59.66;
La Doctora;9280809_NT2;La Doctora;Lluvia;Residual Diluido;1/01/2000 10:05 a. m.;0.08333;8.97;
La Doctora;9280809_NT2;La Doctora;Lluvia;Residual Diluido;1/01/2000 10:10 a. m.;0.16667;9.00;
La Doctora;9280809_NT2;La Doctora;Lluvia;Residual Diluido;1/01/2000 10:15 a. m.;0.25000;9.03;
La Doctora;9280809_NT2;La Doctora;Lluvia;Residual Diluido;1/01/2000 10:20 a. m.;0.33333;9.06;
La Doctora;9280809_NT2;La Doctora;Lluvia;Residual Diluido;1/01/2000 10:25 a. m.;0.41667;9.09;
La Doctora;9280809_NT2;La Doctora;Lluvia;Residual Diluido;1/01/2000 10:30 a. m.;0.50000;9.12;
La Doctora;9280809_NT2;La Doctora;Lluvia;Residual Diluido;1/01/2000 10:35 a. m.;0.58333;9.15;
La Doctora;9280809_NT2;La Doctora;Lluvia;Residual Diluido;1/01/2000 10:40 a. m.;0.66667;9.18;
La Doctora;9280809_NT2;La Doctora;Lluvia;Residual Diluido;1/01/2000 10:45 a. m.;0.75000;9.24;
La Doctora;9280809_NT2;La Doctora;Lluvia;Residual Diluido;1/01/2000 10:50 a. m.;0.83333;19.72;
La Doctora;9280809_NT2;La Doctora;Lluvia;Residual Diluido;1/01/2000 10:55 a. m.;0.91667;50.86;
La Doctora;9280809_NT2;La Doctora;Lluvia;Residual Diluido;1/01/2000 11:00 a. m.;1.00000;54.22;
La Doctora;9280809_NT2;La Doctora;Lluvia;Residual Diluido;1/01/2000 11:05 a. m.;1.08333;54.18;
La Doctora;9280809_NT2;La Doctora;Lluvia;Residual Diluido;1/01/2000 11:10 a. m.;1.16667;52.31;
La Doctora;9280809_NT2;La Doctora;Lluvia;Residual Diluido;1/01/2000 11:15 a. m.;1.25000;51.29;
La Doctora;9280809_NT2;La Doctora;Lluvia;Residual Diluido;1/01/2000 11:20 a. m.;1.33333;50.43;
La Doctora;9280809_NT2;La Doctora;Lluvia;Residual Diluido;1/01/2000 11:25 a. m.;1.41667;21.95;
La Doctora;9280809_NT2;La Doctora;Lluvia;Residual Diluido;1/01/2000 11:30 a. m.;1.50000;11.28;
La Doctora;9280809_NT2;La Doctora;Lluvia;Residual Diluido;1/01/2000 11:35 a. m.;1.58333;9.45;
La Doctora;9280809_NT2;La Doctora;Lluvia;Residual Diluido;1/01/2000 11:40 a. m.;1.66667;9.21;
La Doctora;9280809_NT2;La Doctora;Lluvia;Residual Diluido;1/01/2000 11:45 a. m.;1.75000;9.19;
La Doctora;9280809_NT2;La Doctora;Lluvia;Residual Diluido;1/01/2000 11:50 a. m.;1.83333;9.17;
La Doctora;9280809_NT2;La Doctora;Lluvia;Residual Diluido;1/01/2000 11:55 a. m.;1.91667;9.16;
La Doctora;9280809_NT2;La Doctora;Lluvia;Residual Diluido;1/01/2000 12:00 p. m.;2.00000;9.14;
La Doctora;6067415_NT2;La Doctora;Lluvia;Residual Diluido;1/01/2000 10:05 a. m.;0.08333;0.00;
La Doctora;6067415_NT2;La Doctora;Lluvia;Residual Diluido;1/01/2000 10:10 a. m.;0.16667;0.00;
La Doctora;6067415_NT2;La Doctora;Lluvia;Residual Diluido;1/01/2000 10:15 a. m.;0.25000;0.00;
La Doctora;6067415_NT2;La Doctora;Lluvia;Residual Diluido;1/01/2000 10:20 a. m.;0.33333;0.00;
La Doctora;6067415_NT2;La Doctora;Lluvia;Residual Diluido;1/01/2000 10:25 a. m.;0.41667;0.00;
La Doctora;6067415_NT2;La Doctora;Lluvia;Residual Diluido;1/01/2000 10:30 a. m.;0.50000;0.00;
La Doctora;6067415_NT2;La Doctora;Lluvia;Residual Diluido;1/01/2000 10:35 a. m.;0.58333;0.00;
La Doctora;6067415_NT2;La Doctora;Lluvia;Residual Diluido;1/01/2000 10:40 a. m.;0.66667;1.41;
La Doctora;6067415_NT2;La Doctora;Lluvia;Residual Diluido;1/01/2000 10:45 a. m.;0.75000;2.78;
La Doctora;6067415_NT2;La Doctora;Lluvia;Residual Diluido;1/01/2000 10:50 a. m.;0.83333;4.14;
La Doctora;6067415_NT2;La Doctora;Lluvia;Residual Diluido;1/01/2000 10:55 a. m.;0.91667;15.74;
La Doctora;6067415_NT2;La Doctora;Lluvia;Residual Diluido;1/01/2000 11:00 a. m.;1.00000;97.92;
La Doctora;6067415_NT2;La Doctora;Lluvia;Residual Diluido;1/01/2000 11:05 a. m.;1.08333;92.51;
La Doctora;6067415_NT2;La Doctora;Lluvia;Residual Diluido;1/01/2000 11:10 a. m.;1.16667;38.34;
La Doctora;6067415_NT2;La Doctora;Lluvia;Residual Diluido;1/01/2000 11:15 a. m.;1.25000;21.21;
La Doctora;6067415_NT2;La Doctora;Lluvia;Residual Diluido;1/01/2000 11:20 a. m.;1.33333;7.27;
La Doctora;6067415_NT2;La Doctora;Lluvia;Residual Diluido;1/01/2000 11:25 a. m.;1.41667;1.61;
La Doctora;6067415_NT2;La Doctora;Lluvia;Residual Diluido;1/01/2000 11:30 a. m.;1.50000;0.22;
La Doctora;6067415_NT2;La Doctora;Lluvia;Residual Diluido;1/01/2000 11:35 a. m.;1.58333;0.04;
La Doctora;6067415_NT2;La Doctora;Lluvia;Residual Diluido;1/01/2000 11:40 a. m.;1.66667;0.01;
La Doctora;6067415_NT2;La Doctora;Lluvia;Residual Diluido;1/01/2000 11:45 a. m.;1.75000;0.01;
La Doctora;6067415_NT2;La Doctora;Lluvia;Residual Diluido;1/01/2000 11:50 a. m.;1.83333;0.00;
La Doctora;6067415_NT2;La Doctora;Lluvia;Residual Diluido;1/01/2000 11:55 a. m.;1.91667;0.00;
La Doctora;6067415_NT2;La Doctora;Lluvia;Residual Diluido;1/01/2000 12:00 p. m.;2.00000;0.00;
La Doctora;6063254_NT2;La Doctora;Lluvia;Residual Diluido;1/01/2000 10:05 a. m.;0.08333;26.64;
La Doctora;6063254_NT2;La Doctora;Lluvia;Residual Diluido;1/01/2000 10:10 a. m.;0.16667;26.72;
La Doctora;6063254_NT2;La Doctora;Lluvia;Residual Diluido;1/01/2000 10:15 a. m.;0.25000;26.80;
La Doctora;6063254_NT2;La Doctora;Lluvia;Residual Diluido;1/01/2000 10:20 a. m.;0.33333;26.88;
La Doctora;6063254_NT2;La Doctora;Lluvia;Residual Diluido;1/01/2000 10:25 a. m.;0.41667;26.96;
La Doctora;6063254_NT2;La Doctora;Lluvia;Residual Diluido;1/01/2000 10:30 a. m.;0.50000;27.04;
La Doctora;6063254_NT2;La Doctora;Lluvia;Residual Diluido;1/01/2000 10:35 a. m.;0.58333;27.15;
La Doctora;6063254_NT2;La Doctora;Lluvia;Residual Diluido;1/01/2000 10:40 a. m.;0.66667;34.19;
La Doctora;6063254_NT2;La Doctora;Lluvia;Residual Diluido;1/01/2000 10:45 a. m.;0.75000;39.95;
La Doctora;6063254_NT2;La Doctora;Lluvia;Residual Diluido;1/01/2000 10:50 a. m.;0.83333;44.80;
La Doctora;6063254_NT2;La Doctora;Lluvia;Residual Diluido;1/01/2000 10:55 a. m.;0.91667;56.58;
La Doctora;6063254_NT2;La Doctora;Lluvia;Residual Diluido;1/01/2000 11:00 a. m.;1.00000;18.47;
La Doctora;6063254_NT2;La Doctora;Lluvia;Residual Diluido;1/01/2000 11:05 a. m.;1.08333;49.25;
La Doctora;6063254_NT2;La Doctora;Lluvia;Residual Diluido;1/01/2000 11:10 a. m.;1.16667;67.57;
La Doctora;6063254_NT2;La Doctora;Lluvia;Residual Diluido;1/01/2000 11:15 a. m.;1.25000;43.67;
La Doctora;6063254_NT2;La Doctora;Lluvia;Residual Diluido;1/01/2000 11:20 a. m.;1.33333;34.37;
La Doctora;6063254_NT2;La Doctora;Lluvia;Residual Diluido;1/01/2000 11:25 a. m.;1.41667;28.98;
La Doctora;6063254_NT2;La Doctora;Lluvia;Residual Diluido;1/01/2000 11:30 a. m.;1.50000;27.51;
La Doctora;6063254_NT2;La Doctora;Lluvia;Residual Diluido;1/01/2000 11:35 a. m.;1.58333;27.31;
La Doctora;6063254_NT2;La Doctora;Lluvia;Residual Diluido;1/01/2000 11:40 a. m.;1.66667;27.26;
La Doctora;6063254_NT2;La Doctora;Lluvia;Residual Diluido;1/01/2000 11:45 a. m.;1.75000;27.23;
La Doctora;6063254_NT2;La Doctora;Lluvia;Residual Diluido;1/01/2000 11:50 a. m.;1.83333;27.19;
La Doctora;6063254_NT2;La Doctora;Lluvia;Residual Diluido;1/01/2000 11:55 a. m.;1.91667;27.15;
La Doctora;6063254_NT2;La Doctora;Lluvia;Residual Diluido;1/01/2000 12:00 p. m.;2.00000;27.11;
La Doctora;6081392_NT2;La Doctora;Lluvia;Residual Diluido;1/01/2000 10:05 a. m.;0.08333;0.00;
La Doctora;6081392_NT2;La Doctora;Lluvia;Residual Diluido;1/01/2000 10:10 a. m.;0.16667;0.00;
La Doctora;6081392_NT2;La Doctora;Lluvia;Residual Diluido;1/01/2000 10:15 a. m.;0.25000;0.00;
La Doctora;6081392_NT2;La Doctora;Lluvia;Residual Diluido;1/01/2000 10:20 a. m.;0.33333;0.00;
La Doctora;6081392_NT2;La Doctora;Lluvia;Residual Diluido;1/01/2000 10:25 a. m.;0.41667;0.00;
La Doctora;6081392_NT2;La Doctora;Lluvia;Residual Diluido;1/01/2000 10:30 a. m.;0.50000;0.00;
La Doctora;6081392_NT2;La Doctora;Lluvia;Residual Diluido;1/01/2000 10:35 a. m.;0.58333;0.00;
La Doctora;6081392_NT2;La Doctora;Lluvia;Residual Diluido;1/01/2000 10:40 a. m.;0.66667;11.00;
La Doctora;6081392_NT2;La Doctora;Lluvia;Residual Diluido;1/01/2000 10:45 a. m.;0.75000;17.16;
La Doctora;6081392_NT2;La Doctora;Lluvia;Residual Diluido;1/01/2000 10:50 a. m.;0.83333;20.23;
La Doctora;6081392_NT2;La Doctora;Lluvia;Residual Diluido;1/01/2000 10:55 a. m.;0.91667;15.98;
La Doctora;6081392_NT2;La Doctora;Lluvia;Residual Diluido;1/01/2000 11:00 a. m.;1.00000;20.84;
La Doctora;6081392_NT2;La Doctora;Lluvia;Residual Diluido;1/01/2000 11:05 a. m.;1.08333;20.14;
La Doctora;6081392_NT2;La Doctora;Lluvia;Residual Diluido;1/01/2000 11:10 a. m.;1.16667;19.69;
La Doctora;6081392_NT2;La Doctora;Lluvia;Residual Diluido;1/01/2000 11:15 a. m.;1.25000;18.76;
La Doctora;6081392_NT2;La Doctora;Lluvia;Residual Diluido;1/01/2000 11:20 a. m.;1.33333;7.53;
La Doctora;6081392_NT2;La Doctora;Lluvia;Residual Diluido;1/01/2000 11:25 a. m.;1.41667;1.60;
La Doctora;6081392_NT2;La Doctora;Lluvia;Residual Diluido;1/01/2000 11:30 a. m.;1.50000;0.25;
La Doctora;6081392_NT2;La Doctora;Lluvia;Residual Diluido;1/01/2000 11:35 a. m.;1.58333;0.07;
La Doctora;6081392_NT2;La Doctora;Lluvia;Residual Diluido;1/01/2000 11:40 a. m.;1.66667;0.03;
La Doctora;6081392_NT2;La Doctora;Lluvia;Residual Diluido;1/01/2000 11:45 a. m.;1.75000;0.01;
La Doctora;6081392_NT2;La Doctora;Lluvia;Residual Diluido;1/01/2000 11:50 a. m.;1.83333;0.01;
La Doctora;6081392_NT2;La Doctora;Lluvia;Residual Diluido;1/01/2000 11:55 a. m.;1.91667;0.01;
